price
348000
489000
599000
420000
521800
519000
466900
345000
1099000
1440000
1390000
670000
690000
430000
1198000
799999
359000
1199300
234900
450000
389000
990000
795000
1590000
380000
349000
439000
1374000
639000
488775
840000
690000
1750000
375000
869000
370000
1850000
369000
570000
720000
516000
1150001
754000
299999
699000
850000
620000
864160
1175000
699000
397800
550000
336000
849000
773000
1228900
565000
430000
225330
730000
1250000
544260
740000
340000
650000
540000
629000
515000
619000
611000
1677000
749000
880000
449000
550000
439000
580000
799000
1299000
530000
580000
970000
1190000
467000
398000
572096
550000
590000
522240
320000
875000
349000
1150000
530000
585000
699900
649999
599000
750000
497000
799000
795000
275000
585000
699000
1050000
740000
1143900
900000
620000
449000
799000
1430000
795000
399000
950000
382000
1180000
359000
775000
1100000
299000
620000
555000
1120000
599000
319000
379000
950000
498544
949000
750000
390000
749000
511000
1050000
553000
583000
265000
580000
475000
580000
490000
599000
975000
610000
649000
720000
330000
1257000
259000
400000
470000
560000
772900
1200000
688500
900000
1076400
699000
679000
285000
1299000
605000
849000
1199000
600000
590000
229000
639000
448000
649000
903000
450000
543520
890000
599000
635000
490000
376000
690000
837662
419000
931400
357000
450000
1199000
1251000
575000
1119000
419000
1244328
550000
959000
449000
1100000
575000
980000
270000
565000
1082000
450000
685000
932160
595000
445000
650000
1150000
649000
465000
370000
750000
1010000
720000
749000
799000
319000
699000
679000
399000
649000
1250000
807400
984000
359000
458000
630000
948847
595000
775000
439819
840000
206000
1490000
480000
237000
729000
579000
214000
750000
858000
214000
274000
365000
860000
699000
650000
590000
640000
790000
470000
330000
481600
439000
499000
1330200
530000
399999
289000
425000
709000
618999
349000
555000
580000
970000
499000
440000
600000
305000
638500
499000
431420
539000
975000
500000
749000
650000
370000
640000
1199000
630000
389000
599000
895000
950000
1276000
1199000
850000
437900
399000
890000
280000
175000
1050000
525000
298720
237000
599000
561000
374000
344000
850000
303000
770000
625000
930000
500000
459000
849000
630000
389000
840000
449000
189000
380000
239000
845000
795500
696000
596000
470000
265000
2150000
399000
910007
1250000
1800000
750000
638000
493000
1685000
335000
390000
1750000
1240000
385000
797175
650000
1477000
410000
485000
699000
750000
599000
344000
325000
1214625
400000
499000
430000
434070
347600
620000
440000
969000
488000
795000
543000
1200000
699000
587500
680000
300000
759000
295000
699000
1000000
550000
375000
439000
635000
979000
420000
649000
238000
530000
745000
520000
365000
449900
790000
500000
470000
1100000
735000
1100000
298000
349000
470000
320000
420000
280000
795000
780000
949000
620000
560000
795000
1029000
850000
696480
555666
1199000
994000
177200
330000
1050000
515000
580000
664000
480000
715000
740000
830000
1850000
590000
499000
565000
279000
499999
1280000
235000
999999
1350000
329000
627287
1400000
710000
1637000
1060000
679000
1512000
840000
680000
748000
499000
765000
719900
560000
699000
450000
1107200
600000
715000
375000
410000
439000
379000
429000
749000
399000
1190000
690821
790000
620000
292000
269500
1220000
306000
340000
1440000
390000
499000
490000
798000
1390000
990000
1485000
332000
1699999
860000
506000
1179000
1360000
458000
1252000
660000
389000
995000
315000
965888
850000
780000
455000
549000
1249000
845000
218424
800000
250000
599000
379000
912000
547000
390000
520000
1250000
368000
337000
810000
450000
389000
770000
2100000
910000
340000
505000
1198000
1180000
916001
835000
1460000
510000
699000
665000
650000
590000
305000
927000
645000
1390000
998000
1320000
939000
545000
699000
1239000
515000
1100000
699000
799999
1200000
699000
1160000
639000
725000
379000
1300000
370000
900000
499000
333000
750000
460000
549900
669000
650000
900000
355000
815000
1799000
499000
579800
1240000
850000
410000
477700
690000
970000
720000
280000
649000
782000
715000
473200
387144
485000
429000
650000
612893
780000
649000
781000
459000
429000
365000
699000
320000
377900
530000
430000
360000
286000
469000
585000
586000
539000
899000
560000
469000
600000
390000
835000
350000
529000
750000
910000
339000
549000
719000
497000
479990
480000
1060875
290000
833000
542792
425000
467000
459000
429000
634500
400000
232000
660000
754321
1300000
639000
925000
560000
459000
719000
650000
1097000
425000
380000
639000
490000
530000
459000
555000
630000
359000
252000
651000
690000
285000
340000
429000
567000
820000
270000
658000
988846
998000
320000
549900
415000
312000
379000
1116449
690000
635904
544446
420000
420000
830000
590000
595000
595000
495000
469000
624000
821000
719000
859900
1340000
379000
609000
480000
680000
960000
1400000
662400
469000
680000
669000
333000
2160000
450000
599000
240000
699000
448800
689000
900000
699000
365000
2000000
719000
750000
350000
950000
1595000
929205
478800
415000
438079
643000
345800
729000
899000
700000
466000
1800000
828000
729000
632930
409000
319000
790000
295000
670000
640000
368000
479000
540000
849000
419000
415000
300000
560000
450000
1290000
1099000
320000
530000
450000
1300000
799000
849000
392000
529000
690000
320000
876000
489000
800000
569000
450000
215000
419000
603520
388000
425000
405000
720000
727320
1321308
425000
2049000
580000
987000
305405
960000
231770
292000
745000
504900
449500
750000
460000
789000
630000
399000
799000
645000
237000
730000
688000
699000
275000
440000
289000
680000
1700000
2150000
670000
730000
857000
1150000
432480
449000
469000
670000
599000
399000
539000
529000
530000
669000
415000
899000
609000
995000
570000
379000
1249000
999000
739000
540000
835000
645000
590000
699000
495000
555000
599000
716000
499000
445000
1279000
837000
440000
385000
1100000
614000
855470
364900
399000
780000
1350000
600000
353265
895000
585000
599000
970000
545000
450000
890000
850000
459000
720000
890000
740000
740000
470000
1135000
449000
449000
760000
989000
985000
635000
670000
522000
433000
385000
570000
959000
415000
370000
579000
361007
980000
740000
799000
682600
995000
739000
449000
800000
495000
1700000
329000
670000
340000
1100000
530000
489000
725000
710000
968000
965888
1100000
900000
619000
450000
339000
449491
1690000
919000
299000
700000
715000
459000
698000
418000
789000
459000
589000
779000
900000
649000
1024321
749000
499000
750000
667004
715000
439000
800000
660240
699000
997000
1650600
890000
1090000
690000
715000
392175
300000
344084
816215
849000
711977
1122000
1120000
556934
758999
650000
625000
599000
699000
920000
285000
855000
786160
999000
323000
650000
615000
979000
849900
618000
430000
399000
192500
650000
320000
1050000
578000
475000
1377000
519000
650000
315000
669000
569000
359000
799000
600000
339000
269000
625000
355000
1590000
422500
595000
1070000
1500000
598000
450000
1070000
600000
1900000
907948
749000
800000
680000
1099000
779000
819000
529000
1800000
549000
389000
699000
510000
380000
620000
1720000
249000
790000
495000
550000
559000
558000
1095900
462000
439000
800000
585000
1390000
630000
930000
277000
925000
850000
350000
725000
379000
529000
840000
745000
575000
450000
449000
738000
579900
1170000
290000
1089000
1470000
850000
630000
320000
430000
494000
463348
535000
305000
789000
375000
1455000
480000
599000
595000
719900
630000
519999
599000
1750000
650000
569000
485000
605000
880000
550000
638500
385000
620000
542800
469000
350000
560000
649000
2060000
359000
150000
895000
397000
478000
599000
475000
570000
699000
600000
515000
467000
699000
860000
619000
300500
1950000
425000
939000
739000
1522500
860000
285000
717543
529000
580000
750000
394354
459000
310000
459000
897000
1279000
445000
295000
490000
800000
679000
376000
1080000
1414000
510000
600000
522000
920000
749000
880000
760000
795000
504000
659000
450000
560000
278000
1425000
670000
949999
520000
499000
1099000
389000
1154800
615000
579000
520282
439000
499000
510000
410000
375000
197700
266220
699000
556000
740000
669000
470000
870000
540000
499000
549000
290000
388000
399000
999000
1250000
1460000
415000
659000
1114000
749000
859000
620000
650000
787500
275000
1495000
580000
1000000
550000
1000000
620000
1573020
640000
592620
970000
649000
360000
759999
225000
335000
745000
847455
705733
1229000
700000
497000
780000
1530000
598000
1199000
873000
639000
650000
726000
360000
623000
255000
1039600
515000
560000
760000
899000
865000
758750
475000
485000
405000
585000
946200
279000
545000
650000
655000
255000
329000
645000
595000
549000
389570
625000
1150000
880000
899000
399000
2390000
345000
562950
350000
689000
749000
576000
746193
629000
599000
375000
340000
1199000
450000
325000
699000
519000
265000
370000
645000
725000
479000
690000
469000
699000
893000
800000
879000
350000
864000
799000
299000
317000
759000
430000
947000
629000
829000
850000
800000
489000
697900
1199000
239000
758000
589000
946656
1215000
949000
749000
399000
312000
555000
720000
789867
512000
490000
729000
1321000
480000
810000
428000
488158
447000
1099000
638000
861000
620000
371000
1300000
215000
688000
898000
1190000
329000
310000
399000
715000
1399000
495000
389000
535000
390000
409000
379000
1211000
800000
396000
520000
419000
735000
797000
999000
619000
399000
459888
450000
587500
534000
399000
499000
346000
535000
680000
290000
654000
326100
700000
699000
379000
2229000
655688
649000
345000
370000
479000
689000
860000
569000
440000
759000
502518
1200000
420000
299000
775000
499000
800000
499000
170000
439000
470000
549223
505000
740000
850000
757000
670000
305000
740000
185000
650050
620000
730000
685000
520000
1350000
580000
1240000
804005
699000
599000
895000
319000
829000
575000
830000
849950
405000
288000
850004
499000
719000
1250000
509000
800000
479000
515000
750000
812000
725000
443000
790000
665000
1275000
749000
859000
599000
605000
599000
449000
390000
569006
720000
650000
430000
359000
399000
549000
630000
950000
649000
659000
699000
749000
577000
530000
579000
917000
650000
273000
205000
599000
750000
839000
649000
2390000
216000
480000
584000
999000
499851
1686402
695000
981951
810000
380000
630000
589000
1199000
689000
650000
414000
240000
956398
494000
651700
529000
560000
299000
599000
499000
229000
799000
760000
830000
710000
890000
860000
878000
404000
975000
436000
929000
540000
411000
230000
1300000
734400
650000
765000
565000
850000
659000
195000
899000
220000
589000
520000
970000
850000
1420000
1750000
1212000
780000
985000
2200000
275000
579000
730000
1250000
459900
720000
426000
1100000
615000
524000
279000
739000
235000
1090000
599000
263000
600000
1499000
659000
510000
420000
668515
699000
1399000
1799000
1190000
350129
449000
940000
669000
599000
899000
696000
400000
875000
1500000
459000
850000
1089000
930000
638888
370000
690000
769000
360000
299000
649000
1250000
749999
349000
1374995
289000
620000
1795000
1060000
425000
695000
798000
359000
497920
269000
775000
667000
675000
325000
779000
558900
590000
1168000
729000
990000
540000
949000
899000
758000
259900
359000
1175000
615000
609000
460000
925000
350000
448000
549000
430000
899000
485000
469000
754500
469000
650000
857000
699000
409000
1490000
689000
450000
555000
950000
420000
849000
1199000
799000
485000
650000
579000
370000
864000
389000
1590000
510000
720000
540000
1116500
559900
790000
419000
950000
465000
440000
565000
650000
545000
587000
730000
575000
389900
690000
265000
610000
1250000
1160000
899000
247360
520000
370000
799000
560000
736941
327000
720000
390000
1390000
690000
579000
850000
1600000
1100000
799000
668000
1399000
650000
550000
427000
599000
595000
515000
549000
617500
720000
349000
835120
690000
478000
479000
525000
393000
450000
365000
470000
305000
299000
690000
835000
279000
475000
1220000
1300000
285000
638500
548184
1900000
299000
463000
539000
779000
750000
320000
490000
343000
428000
550000
399000
599000
499000
910000
520000
226000
430000
528000
815000
820000
800000
309000
457500
877000
275000
590000
539000
1066000
630000
164900
279000
648000
1079000
872500
595000
740000
669000
799000
397980
1590000
899000
546687
639000
699000
750000
384000
590000
349900
321200
769000
659691
425000
649000
299000
1149000
550000
466001
657000
999999
1690000
590000
479000
240000
580000
1159000
399000
749000
349500
515000
610000
179000
855000
465000
850000
656000
638500
680000
440000
500000
595000
1390000
862400
1298000
530000
1200000
699000
1226500
320000
600000
599000
1075000
370000
245000
715004
595000
504900
695000
836000
545000
318000
279000
559000
283700
820200
830000
695000
510000
649000
530000
418000
645000
289000
632000
1296900
962797
799000
559000
429000
530000
585000
899000
435000
673100
495000
650000
449000
1839000
338000
1190000
1785000
648000
230000
399000
875000
440000
525000
530000
732000
539000
644000
720000
676000
545000
495000
963000
859000
937000
559000
350000
269000
670000
685000
630000
389536
397000
735000
739000
480000
390000
650000
234900
620000
452000
616000
590000
610000
1089000
884585
580000
855000
1150000
1100000
1800000
989000
1200000
580000
891000
879999
769000
1550000
1120650
370000
1316640
357000
440000
848000
1200000
550000
1127000
468000
1250000
390000
699000
354000
665000
550000
540000
839000
449000
659500
1423000
350000
620000
459000
649000
419000
740000
615750
570000
1650000
640000
660000
520000
399000
330000
1699000
705000
510000
675000
340000
849000
770000
685000
499000
940000
550000
949000
520000
590000
839000
809900
509000
459000
530000
999000
1190000
312000
795000
309000
669000
335000
428000
599000
257000
1200000
338000
479900
1440000
1199000
800000
379000
1010500
619000
585000
719000
1180000
1551000
460000
629000
899000
410000
1194600
595000
647000
1150000
439000
780300
1500000
399000
518000
1650000
435000
580000
550000
309000
1479500
417000
620000
517385
899000
990000
1599000
750000
567000
649000
862400
519000
399000
530000
478000
915000
730007
260000
475000
599000
1699000
659000
825000
699000
755000
419000
1125000
599000
630000
1480000
1499000
980000
769000
681500
739000
595000
415000
520000
580000
440000
558000
330000
330000
1290000
1600000
723000
678700
329000
830000
978000
499000
850000
2370000
690000
960000
565000
759900
629000
385000
319000
269900
599280
859000
1199000
699900
850000
270000
700000
699000
310000
325000
849000
1141140
620000
765990
1290000
725000
890000
1259000
885000
395000
480000
370000
230000
719900
720000
629000
455000
777000
633000
749000
569000
469000
680000
442000
1150000
405000
530000
710000
265000
549000
880360
890000
840000
669000
403520
450000
634600
298000
420000
1359605
462280
449000
640000
648000
449000
563000
1930000
585000
990000
362000
899000
1100000
399000
525000
725000
320000
258000
750000
435000
799000
1049000
545000
730000
640000
639000
1100000
388600
788400
680000
639000
945000
300000
500000
610000
538929
1150000
690000
899000
399000
870000
549000
339240
365000
620000
575000
659500
349000
945000
649000
780000
249900
788375
415000
510000
280000
325000
1190000
455000
508515
465002
1500000
800000
520000
440000
2450000
619000
354000
260000
899000
425000
675000
405000
619000
379000
375000
610000
259000
604800
379000
378000
569000
515000
618800
276000
560000
619000
209000
820000
1625000
589000
151200
950000
399000
829000
1400000
860000
985000
950000
289000
379000
455000
375000
835000
629000
530000
509000
890000
795000
890000
450000
822000
1794000
470000
750000
382000
1195000
1740000
660000
1699000
780000
396000
630000
915000
650000
2299000
810000
465000
2050000
595000
479000
259000
1650000
347760
735000
585000
750000
864000
385000
389000
336000
840000
319000
820000
1190000
699000
659000
469000
899000
360000
447000
559000
625000
1299000
275617
430000
409000
680000
615000
491500
520000
1200000
495000
1249000
399000
640000
370000
625000
420000
770000
1370000
594000
799000
239000
469000
850000
880000
463000
450000
184900
679000
328000
740000
497000
599000
880000
710000
899000
550000
250000
740000
1090000
699000
320000
499000
730000
580000
585000
789999
480000
535000
685000
357000
1010000
1184921
839900
200000
780000
840000
410000
399000
219000
444999
1150000
940000
304000
710000
390000
699000
696100
439000
220000
609000
365000
660000
699000
1036000
375000
997500
620000
450000
635000
799000
449000
855000
599000
400000
560000
449000
1100000
1350000
615000
650000
800000
259000
605000
1750000
525000
424300
819900
579000
699000
285000
1385000
325000
960000
549000
715000
549000
959000
899000
269900
836000
590000
593000
550000
655500
939000
1421000
980000
289000
540000
390000
370000
299000
235000
1400000
468000
650000
775000
414504
994703
299000
744700
382200
399000
869000
426240
699000
477000
830000
698000
300090
810000
1135000
998000
565000
769000
780000
1800000
960000
699000
649000
635040
1111000
489000
858000
600000
1400000
429000
495000
690000
761003
285000
360000
906000
359000
1599000
520000
879000
589000
1626000
315000
680000
569000
1220000
237000
549000
630000
630000
780000
378000
1003000
793689
399000
580000
595000
779000
650000
899000
630000
769999
706480
2250000
299000
315000
632000
800000
530000
525000
415000
417150
1990000
405000
615000
580000
340000
780000
545000
379000
1100000
649999
1350000
699000
683000
846000
649000
1847590
359000
729000
235000
855000
630000
1250000
2450000
1065000
539000
950000
630000
850000
349000
479000
1200000
416000
725000
302000
699000
600000
650000
619000
590000
580000
550000
1200000
850000
849000
499999
897000
625000
237000
838000
995000
439000
939000
1490000
625000
625000
735000
1200000
459000
489000
544000
1600000
699000
585000
580000
380000
728999
585000
2350000
330000
708000
830000
1059000
350000
469000
275000
499000
763695
350000
499000
1420800
560000
489000
713000
449000
539000
585000
489000
910007
1553003
529000
328000
1278500
369000
712917
599000
720000
815280
800000
749000
959000
1140000
599500
309000
479000
1020000
439000
483977
689000
875000
699000
700000
425000
450000
479000
1056000
495000
749000
588500
189900
679000
519000
1350000
898560
1050000
810000
1162500
619000
699000
975000
620000
499000
560000
720000
1199000
380000
579000
1050000
649000
260000
530000
449000
1350000
560000
390094
639000
1555000
305000
769000
889000
1499900
699000
700000
700001
375000
879000
573000
730000
599000
469000
870000
519000
1290000
295000
549000
590000
589125
1520000
290000
660000
1939000
475000
720000
998000
550000
440000
849000
699000
619000
547000
650000
485000
660000
394000
1035000
950000
730000
999999
850000
389900
895000
547200
438000
720000
630000
900000
1049000
445875
565000
330000
760000
499000
385000
399000
1350000
449000
835000
800000
385000
1150000
730000
549000
265000
624000
569000
599000
797100
769000
969000
490000
1000000
615000
895000
275000
409000
379000
299000
700000
1000000
299000
720000
460000
550000
1050000
725000
339000
763016
381112
615000
900000
319000
399000
300000
300000
699000
376000
1695000
539000
859000
929000
565000
686280
549000
435000
749000
415000
420000
900000
1100000
299000
1500000
1250000
1120000
395000
618800
350000
2200000
990000
470000
220000
439000
428000
960000
850000
600000
1500000
1336600
775000
399000
280000
549000
999000
649000
360000
640000
784000
499000
599000
732000
990000
599000
298000
1100000
1179000
2070000
930000
599000
228000
240000
380000
585112
660000
497000
398000
530000
730000
1116449
480000
775000
379000
800000
455000
1190000
1030000
639000
340000
969220
1300000
605000
549000
792841
1390000
490000
399000
695006
598000
549000
1239999
299000
520000
955000
465000
589000
910000
325000
1390000
730000
660000
489000
1334000
965000
359000
690000
1350000
815000
355000
443626
350000
575000
439000
1350000
719000
710000
269000
370000
480000
589000
1100000
789000
749000
569000
840000
542655
379000
394000
275000
1399000
640000
725000
679000
320000
350000
409000
695000
500000
940000
698000
663000
333000
680000
2050000
1308000
189000
350000
352000
1374938
729000
949000
1900000
169000
485000
350000
480000
707000
790000
1174964
669000
825000
300000
1030000
563000
475000
1150000
560000
255000
1031000
450000
1564500
750000
627500
235000
215000
699000
770000
555000
1927920
660000
459000
590000
594000
985000
879000
810000
725000
214000
669000
678000
559000
986000
510000
330000
540000
459000
879000
589000
655000
375000
999500
599000
999000
325000
1250000
975000
370000
1490000
660000
599999
699900
2205900
925000
797000
380000
1350000
269360
650000
570000
295000
374900
910000
299000
770000
429000
446000
720000
963020
689000
440000
621000
327500
260000
450000
465000
1070000
1100000
775000
579000
359000
429000
673000
550000
584000
1220000
286110
550000
216000
689000
720000
670000
599000
869000
469000
699000
590000
515000
499000
1352130
500000
599000
519000
744920
600000
625000
1800000
799000
519000
439000
412000
328000
515000
799000
998838
445000
419000
1120000
450000
759000
485000
595000
225000
329000
549000
760000
259000
385000
850000
546000
792500
1920000
540000
305000
324700
1005000
565000
729000
559000
349000
774200
1290000
710000
980000
649800
549000
415000
620000
915000
399000
689000
580000
490000
349000
480005
279000
750000
1699000
630000
669000
320000
580000
945000
670000
420000
550000
690000
540000
715000
749000
587100
895000
585000
1100000
1300000
525000
499000
1390000
849000
405000
389000
1280000
449900
1750000
305000
1163000
499000
569999
599000
329000
598000
599000
653000
270000
640000
825000
750000
750000
750000
1650000
750000
629000
1880000
590000
749000
390000
710145
669000
719000
1500000
319000
499000
449000
665000
585858
470000
650000
1147000
299000
990000
539000
429000
285000
369000
773000
894374
650000
489000
540000
450000
757000
349500
699000
495000
1217700
899000
799725
210000
299000
799000
1190000
995000
269000
495000
621000
229420
420000
465000
799000
420000
650000
550000
324900
302000
625000
699000
829999
467000
379000
590000
579000
1240000
1425000
1350000
899000
499900
780000
945000
786800
669000
2018000
1240000
760500
1349000
629000
485000
1400000
749000
470000
1019955
280000
1360000
380000
392000
1267000
600000
669000
640000
712080
2150000
479000
1050000
695000
680000
340000
475000
899000
600000
979000
725000
667800
799000
689000
619000
750000
505000
359000
799000
984000
465000
1010000
799000
449000
1670000
869000
895000
360000
469000
609000
1545000
629000
535000
530000
1520000
389000
301000
637000
1150000
459000
685000
359000
369000
390000
797000
515000
1099000
599000
665000
1340000
390000
907948
488268
549000
349000
435000
728000
485000
639000
665000
445000
1390000
679000
1090000
372000
479000
750000
494000
765000
1239000
549000
460000
1100700
736700
915000
1000000
559000
554003
245000
339000
669000
380000
679000
284900
255000
1230000
599000
490000
520000
1250000
510000
469000
449000
540000
539000
779000
649000
1135000
1390000
550000
450000
1175000
620000
620000
489000
449000
910000
605000
998000
639000
340000
699000
525000
1200000
569000
398000
1180000
760000
638500
350000
639000
378000
373350
719900
349000
820000
1050000
485000
265000
320000
710000
745000
849500
749000
485000
550000
375000
440000
296347
479000
1114000
369000
699000
979000
565000
470000
1100000
190000
940000
800000
620000
420000
593000
409000
1590000
295000
579000
595000
219000
850000
429000
285000
219000
529000
245000
1617500
315000
895000
665000
2222735
424000
780000
720000
2100000
535000
650000
675000
625999
1050000
530000
950000
569000
579000
1099000
549000
1200000
570000
985000
899000
969000
1082527
349000
489000
790000
415000
2185000
740000
759000
2400000
700000
349000
649000
650000
339000
456000
1099999
1190000
590000
779000
770000
270000
399000
630000
550000
1650000
600000
620000
445000
1160000
617000
825000
937000
1180000
795000
549000
900000
349000
739000
799000
699000
435000
458000
745000
359000
499000
740000
680000
599000
470000
1089000
399000
599000
1304123
930005
480000
280000
456320
609000
800000
649000
396585
432000
638000
850000
300000
355000
440000
629000
499999
689000
399000
1130000
179900
429000
779000
1790000
379000
539000
625000
539000
620000
769900
1125000
799000
767000
450000
405000
279000
795000
1350000
499900
398000
755000
299000
549000
1120000
475000
595000
1549000
599000
559000
599000
615000
639210
425000
640000
330000
789000
460000
885000
795000
920007
999000
890000
312000
1020000
459000
279000
760000
480000
1250000
214000
565000
520000
641000
1510000
516840
720000
750000
405000
1180000
489000
560000
790000
399900
650000
1836600
244000
455000
525000
680000
429000
420000
500000
350000
670500
660000
813000
529000
920000
799000
359000
950000
379000
780000
1469000
630000
475500
369000
255000
439000
839000
278000
790000
596000
570000
299000
929000
595000
2390000
445000
399000
1000000
707000
339000
750000
320000
560000
710000
779999
600000
630000
1228000
739000
929000
630000
799000
350000
555002
759999
859000
370000
595000
219000
243000
1425000
560000
350000
1559000
469000
649000
1159900
450000
799000
1699000
449000
545000
630000
660000
799000
580000
683760
365000
830000
2300000
490000
540000
799000
480000
399000
749000
719999
587000
680000
715000
280000
699000
529000
340000
551000
890000
415000
620000
695000
650000
670055
745000
1070000
749000
398000
550000
558008
860000
465000
650000
459000
1000000
560000
400000
529500
520000
639000
649000
1019000
418500
592000
299000
310000
612953
690000
769000
460000
380000
669000
425000
499000
475000
1158000
299000
1475000
800000
950000
549000
569000
470000
790000
765000
952600
529000
815000
386000
335000
529000
990000
545000
919000
618000
750000
460000
270000
579000
730000
704000
275000
449000
1100000
459000
1383772
624000
1249000
1371700
479000
1750000
635000
575000
634600
680000
739000
675000
1219000
699000
289000
345000
735000
650000
670000
611000
569000
1045000
1040000
649000
540000
459000
429000
511000
799000
1049999
599000
1105150
379500
329000
590000
530000
490000
419000
728000
515000
649000
780000
1650000
670000
439000
700000
635000
750000
491479
329000
599000
460000
441000
1350000
570000
555000
880000
890000
615000
808300
580000
629000
989000
750000
470000
1400000
589000
265000
659895
390000
599000
465000
400000
800000
680000
1350000
680000
579000
349000
620000
340000
399000
808000
580000
1800000
397000
319000
1199000
592000
840000
399000
1875000
599000
960000
599000
529000
379000
775000
735000
475000
504000
209000
749000
490000
388000
1472000
586000
398500
649000
286500
1180000
422748
399999
329000
520000
699000
355000
360000
299000
465000
365000
499000
315000
1599000
599000
648000
595000
639000
1687000
495000
539000
787000
238000
599000
319000
1290000
597000
459000
659000
695000
960000
890000
1050000
1150000
545024
525000
1100000
695000
599000
389000
249000
329000
939000
529000
615629
538736
565000
1507200
735000
650000
689000
888000
729999
729000
615000
468000
399000
440000
1687000
389000
499000
430000
1596000
1760000
211000
830000
1040000
605000
284900
249000
880000
235000
699000
1795811
655000
724004
630000
1590000
447500
599000
699000
490000
639000
1100000
247000
422000
1099000
687000
635356
529000
1600000
599999
690000
599000
393864
799000
459500
775000
509000
485000
600000
360000
241000
1189000
694000
579000
1320000
730000
907948
580000
590000
405000
550000
860000
829500
595000
429000
984000
350000
349000
575000
879000
369000
629000
950000
319000
1139000
395000
530000
798000
574000
580000
849900
730000
617000
490000
795000
829000
800000
549000
649900
546556
900000
529000
580000
1130000
425000
749000
1099000
185000
799000
415000
750000
1620000
749000
1745000
1021000
430000
899000
380500
770000
1210000
529000
699000
2200000
595000
420000
547000
1100000
699000
339000
220000
442223
829000
1300000
265000
579000
559000
875000
300000
265000
550000
479000
289000
899000
789000
647000
217500
1350000
1098600
478000
1000000
600000
530000
540000
420500
745000
750000
785000
1385000
1250000
610000
670000
760000
390000
1150000
555000
840000
698000
270000
1200000
470000
899000
469000
630000
790000
750000
625000
629000
365360
475000
620000
1500000
1329000
590000
339000
350000
850000
395000
589000
600000
1100000
795000
270000
1181000
799000
310000
580000
883000
599000
509000
560000
840000
570000
495000
461281
530000
1840000
1454600
544000
750000
369000
579000
215000
1099999
369000
679000
380000
359000
450000
489000
649000
1600000
617500
1400000
330000
869000
910000
1699000
549000
629000
860000
1350000
475000
460000
670000
465000
220000
580000
645000
739000
620000
269000
1080000
489000
435000
577000
379000
1190000
499000
580000
440000
702460
1500000
535000
649000
419000
449000
640000
1120000
850000
699000
1062600
299000
550000
699000
429800
620000
523000
550000
899000
899000
279000
1014400
596000
2500000
492000
950000
370000
659000
229000
799000
890000
1290000
419000
525000
236990
620000
610000
430000
550000
460000
610000
661540
365000
1895000
655000
690000
808500
591118
650000
490000
720000
780000
1839000
1050000
637000
585000
921005
589900
949000
369000
830000
350000
385000
205000
637000
997650
937000
1799000
180000
339000
499000
440000
849000
545000
439000
457100
626000
329000
549000
670000
320000
952000
1100000
332010
439000
1740000
639000
585000
568000
185000
259000
265000
1665000
700001
579000
595000
665000
459000
675000
364000
490000
499000
395000
350000
389000
679000
630000
295000
265000
625000
1300000
379000
525000
327500
699000
1680000
889000
649000
759320
599000
590000
729000
620000
457000
439000
763000
698000
389000
899900
620000
799000
750000
154900
1840000
499000
949430
760000
1500000
1187000
550000
2250000
209000
810000
630700
1490000
